pecha id,language,url
I982DC30C,en,https://github.com/OpenPecha/I982DC30C
I03553A57,de,https://github.com/OpenPecha/I03553A57
IA634ED82,es,https://github.com/OpenPecha/IA634ED82
I73492572,fr,https://github.com/OpenPecha/I73492572
IE4167195,pt,https://github.com/OpenPecha/IE4167195
I47BB61B8,bo,https://github.com/OpenPecha/I47BB61B8
